,content,Rating,neg,neu,pos,compound
650,I have auto insurance through aaa it's…I have auto insurance through aaa it's a progressive policy my member ship has expired with AAA so I get a call from them and was told that my auto insurance was at risk and I had to renew my policy I pay 6 months at a time for auto. I asked to speak to her supervisor so she hung up on me. Heads up if they try this with you call the insurance regulatory commission in your state and file a complaint at most they can refuse to renew your policy when it is due again they cannot cancel you for that,1,0.079,0.905,0.017,-0.6623
651,"J066-RogerJ066-Roger, was the best help in my case. Couldn’t ask for a better person to handle a situation like that. My very lowered Honda civic was immobilized with a damaged clutch. roger had lifted my car up safely, and without rear wheel dolly's he drove safely 7-10 blocks to get the car to the destination. He even made sure bricks were placed below the front wheels to release my car safely. A lot of us need more people like Roger. Very humble personality.",5,0.087,0.65,0.263,0.9578
652,This man saved me in a situation I got…This man saved me in a situation I got myself into. I needed a tow but my husbands old daily driver was in the way and not starting on this morning and the vehicle that needed towed had a stop sign on the other side that was blocking the way for the tow truck driver. The AAA tow driver managed to manoeuvre my big SUV around the stop sign and he didn’t get a scratch on it. I needed the tow so bad because I had two children and a husband deployed and this was the only vehicle big enough for all of us. This man helped me out so much that day!! I just wish I could have thanked him more for all his help. I should have gotten him name.,5,0.107,0.793,0.1,-0.4715
653,AAA was great The roadside assistance…AAA was great The roadside assistance on the other hand not so much so someone please tell Maria from roadside assistance that I was able to find my own help like she requested me to do and it didn't have to cost me a dime ✌️,1,0.0,0.692,0.308,0.9594
654,"I could rate it a zero for their towing…I could rate it a zero for their towing services in the area where I live. Wait time has been 4 hours.  I am lucky I am in my hometown as opposed to stranded in the highway.  I tried to use their towing company in the past and was told the wait time was 4 hours.  After being a customer for AAA for 28 years, I should rethink in getting another service.  For today, the estimated arrival time was going to be 2 hours and 11 minutes. It is already 3:41 and waiting for the towing company to finish servicing another customer. I have used one other towing company several times in the past on my own and not using AAA and their arrival time is within an hour.",1,0.0,0.978,0.022,0.4215
655,"Girlfriend locked her keys in the car…Girlfriend locked her keys in the car while I was out of town and you guys her a three hour window to be there as she stood outside in the cold freezing…. And classic AAA it was longer than three hours… this is ridiculous, and could cause someone to get hypothermia. Fix your standards.",1,0.042,0.958,0.0,-0.3612
656,"Worst experience and customer service…Worst experience and customer service I’ve ever encountered. If I could give negative 2 stars I would - I was waiting for a tow for 7 HOURS OVERNIGHT WITH NO COMMUNICATION OTHER THAN ESTIMATED TIME OF ARRIVAL AUTOMATED TEXT MESSAGES.I called AAA at 12:08 AM - first initial estimated time of arrival was to be 1:13 AM - no problem, I’ll gladly wait an hour for a tow. There was ZERO communication from AAA outside of these automated texts - which kept coming & getting extended. I called multiple times and spoke to different people to check in for an update and each time, the same BS answer would be, “I just got off the phone with our tow company and they’re 30 minutes out”. These automated texts were telling me differently as each time it would get pushed back between 1-2 hours. The operators were very unprofessional, short, rude, & gave no sense of confidence in their answers.I finally reached a supervisor that reviewed the events of that night & agreed that waiting 7 hours is ABSURD and UNACCEPTABLE. I’m still waiting for a call from AAA management to discuss a solution & compensation for the 7 HOURS I spent OVERNIGHT waiting for a tow.",1,0.133,0.813,0.054,-0.9579
657,"The absolutely WORST roadside…The absolutely WORST roadside assistance ever assembled. AAA is a waste of money and most DEFINITELY a waste of your precious time when you’re stranded on the side of the road and vulnerable. If you aren’t in the middle of a major city, don’t even waste your time calling them. You’d be better off getting help from a stranger with a pistol on his chest. The LAST THREE times I’ve called AAA, no one ever came. No one even contacted me. Every time I call AAA, they’re no help. If they try to transfer you to someone, your battery needs to be on 200% because you’ll be waiting for HOURS just to NEVER have someone answer the phone. This last bad experience happened no more than 40-45 minutes outside of Dallas. Had a flat tire. I have a spare just no jack. Made the call about 6:45 p.m. ETA was 8:04 p.m. They never came. AAA couldn’t 1) Get in touch with the driver. 2) Transfer me to Texas’ customer service team. I waited HOURS for no service and no answer.In short, AAA is one of the biggest scams in the US They are extremely organized with the worse contractors as well. If you’re are stranded, you’d be wasting your time waiting on them… you’re already wasting your money if you’re a member. I have NOTHING positive to say about these people. These scam artists need to be shut down.",1,0.208,0.729,0.063,-0.9895
658,"Excellent and worthwhile serviceExcellent and worthwhile service. A must have. Used them twice. Most recently today when keys were accidentally locked in the car. First the service was responsive and very personable. The driver Wendell  that was called out was also fantastic. I can't remember his company, but Wendell was very friendly and efficient.If you don't have this service you need to get it. Worth every penny.",5,0.022,0.754,0.223,0.9215
659,No one to pick up my car I'm sitting…No one to pick up my car I'm sitting here for hours waiting for a tow truck. I will not renew my AAA. Very bad service,1,0.167,0.833,0.0,-0.7178
660,"AAA decided to cancel my policy do to…AAA decided to cancel my policy do to the fact my daughter turned 16. They sent one letter I never saw, no email and of course no phone call. Why would a 10+ year customer with multi-car and home insurance deserve a phone call when they have been dropped? Im now on day 2 of trying to get my insurance reinstated. Their lackadaisical attitude to customer service SUCKS!",1,0.128,0.824,0.048,-0.7468
