,content,Rating,neg,neu,pos,compound
345,"Disgusting customer serviceDisgusting customer service. I placed an order on the store through finance with all the correct details and a month later when it came to delivery, it was the wrong postcode. I contacted them and they said they can’t change the delivery address as it’s finance. I then spoke to Barclays who confirmed they do in fact have the correct postcode. So in the end I had to cancel the order. I just don’t understand why this order was such a shambles.",1,0.103,0.897,0.0,-0.8176
346,Bought my 1st Air pods finally last…Bought my 1st Air pods finally last month - the battery life can be better but I'm happy overall. Recommend!,4,0.0,0.676,0.324,0.8896
347,"We have an IPad 2 and Apple with their…We have an IPad 2 and Apple with their Software does not allow Email Password updates making it Useless, when we try to update Passwords it flashes another page and back to the issues we have.",1,0.1,0.9,0.0,-0.5371
348,"Airpods are a ScamI bought airpods as part of my phone contract. They are definitely real and official. They crackle when I walk, stop working when I run and have a pathetic 4 hour battery life. All for over £100. The £10 headphones I used to be able to plug in worked perfectly and didn't require charging, meaning they could be used for the entirety of a working day - which shouldn't be too much to ask. Removing the headphone jack was a cynical cash grab. I'm going to look for some more bluetooth headphones from another brand - ones that actually work for basic tasks.",1,0.08,0.855,0.065,-0.1531
349,Not so happy with the new iPhone 15.Not so happy with the new iPhone 15.. just the price is different,2,0.263,0.737,0.0,-0.7528
350,Works in echo system and very happy…Works in echo system and very happy with it,5,0.0,0.778,0.222,0.6115
351,Battery swelled & apple didn't repairGave my under warranty phone to apple repair centre as the battery was swelled. They kept phone for 16 days & didn't repair it calling a scratch as dent & demoted the warranty as well. Had to purchase a spare phone to work & their call centre agents do not respond on time. Purchase an Android phone rather than this hyped brand.,1,0.0,0.966,0.034,0.2732
352,"Apple iPhone trade-in partners are uselessI was offered an iPhone trade-in value of £40 which was lower than their initial offer of £100 after I had sent it in. I decided to reject the offer but when I tried to do it the website and app said there was “a problem”.  Now my only option is to accept it. Some option! Lesson is to try CEX, etc. first.",1,0.049,0.873,0.077,0.4482
353,"Iphone as a product is not worthIphone as a product is not worth, be it money or feature wise. Using Iphone 14 pro max now and really paying 1.5 lakhs for a phone and getting so limited features and even it apple pay/wallet does not have option to add credit card in India. I feel buying a apple product is a waste of money and nothing else.",1,0.101,0.816,0.083,-0.0663
354,DISGRACEFULDISGRACEFUL CUSTOMER SERVICEYOU SPEND A FORTUNE WITH THIS COMPANY BUT WHEN YOU HAVE ANY ISSUES WITH THEIR PRODUCTS THEY JUST DONT WANT TO KNOWI PURCHASED A POWER ADAPTER FOR £29 FROM THE ONLINE APPLE STORE WHICH TURNED OUT TO BE FAULTYHALF AN HOUR WITH ONE CUSTOMER SERVICE REP WHO THEN PUT ME THROUGH TO SOMEONE ELSE ONLY TO TELL ME I HAVE TO SEND THE OLD ONE BACK FOR A REPLACEMENT I TOLD HIM I DONT HAVE A SPARE ONE BUT SEND ME ONE OUT AND ILL SEND SEND THIS ONE BACKOH NO SORRY ITS APPLES POLICYTHIS IS MY LAST TIME I SPEND ANY MONEY WITH THEM,1,0.124,0.876,0.0,-0.9245
