,content,Rating,neg,neu,pos,compound
258,"Ever since Microsoft bought Skype I…Ever since Microsoft bought Skype I can't access my Skype account. They blocked my account, which is linked to an old email address that I have no access to anymore. There is no way I can change the linked email address without logging in to skype, absurdly. They have asked me to go to a URL with my Microsoft account, which I tried, but it didn't redirect even though I specially created a Microsoft account. To log in to that Microsoft account, they forced me to give them my phone number. So now on top of my money they also stole my data. Tried logging into Skype again after reinsatlling, same thing - turning in circles and no access to my Skype account with the money on it. Tried to contact their customer support, spent 4 hours waiting in the chat and then gave up after being the next in line for more than an hour. It's hopeless - forget Microsoft. I am trying to call through Viber or other apps now. Thanks for stealing my money, Skype... DO NOT USE SKYPE ANYMORE! Microsoft will make sure you regret it.",1,0.127,0.794,0.079,-0.8764
259,"Good progressFrankly speaking, I didn’t like Skype and preferred not to use it at all because of the poor quality of connection, constant freezes and other problems. But I am really glad that they managed to change. The connection quality has been improved significantly. Now I use Skype much more often. It is good progress I might say.",5,0.071,0.645,0.284,0.9508
260,"Bad on Everything!If I write all the bad things of Skype 8, then I am afraid the available space will not enough. So I will just write this. Very slow!!! I use i5 and 16GB RAM but still slow.If I could give zero stars I will give zero stars, or even minus 5 starsI miss Skype version 7.",1,0.136,0.864,0.0,-0.7627
261,"If I could give it less stars I wouldIf I could give it less stars I would. audio has never worked consistently on desktop version. Just made a call on the mobile and I have the option of seeing me with my contact in a little circle or half and half. I know what I look like, I want to see the other person",1,0.0,0.932,0.068,0.4215
262,The newest version of Skype uninstalled…The newest version of Skype uninstalled itself and thank you very much for not-doing Skype when I had to go to very important videoconference. I had to install it once again. Some of programmers should think twice about their careers.,3,0.0,0.899,0.101,0.5563
263,"Videocall quality invariably glitchyVideocall quality invariably glitchy, impossible to find clear instructions on how usernames work (do you send contacts the live: part or not?), perennial sign-in issues that send you on infinite security loops, every option you want (if it even exists) hidden in secret menus.",1,0.0,0.875,0.125,0.6486
264,"I subscribed to Skype for international…I subscribed to Skype for international calling and after 2 month using just wanted to canceled Although I cancelled my subscription yesterday they charged me for nothing. Poor service, poor customer experience. Very bad never use it again. Never.",1,0.156,0.739,0.105,-0.358
265,"I couldn't even place a call with subscriptionI couldn't even place a call even though I have a subscription. I had to cancel 3days into the  30days free trial. they then had the nerve to tell me I can continue using till the 30days is up--yeah right! you can't even connect me to my subscription even when I have paid subscription. Customer/technical service will never get back to you on your problems.  If I never had outlook mail as an alternate mail, I wouldn't want to mess with any microsoft products...well except the ones force on my throat by my employer because the majority of companies are using windows products.l",1,0.058,0.891,0.051,0.1974
266,I am not sure why people posting many…I am not sure why people posting many bad things about that people but I can really tell you that I am more than happy to use all of this products and Microsoft only improved it and changed to it instead of their Microsoft Messenger (do you remember it?),5,0.083,0.764,0.153,0.8129
267,"Skype lost its attractionSkype was once an advanced piece of communication software. Most Microsoft modifications have resulted in negative impact on this program. The logic of the user interface is complicated and difficult to handle. Simple features available in most other programs, such as copy and paste are hidden in some sub menues and difficult to detect. I always have the impression that a computer freak w/o any real life knowledge has been told to change the program without adding a useful feature. This program will one day die as many other MS products.",1,0.19,0.773,0.037,-0.946
268,just awfuljust awful. Microsoft killed it dead,1,0.747,0.253,0.0,-0.9153
269,"Skype used to be much much better and easier to use and navigate.I had a Skype account 3 years ago and it was great. I tried accessing it recently but had forgotten my password. When I tried to reset password, I was asked all kinds of questions by Microsoft including my credit card info if I had purchased their products in the past. I am not about to provide that info just so that I can reset my password. FaceTime is much much better and easier to use. So long Skype.",1,0.025,0.794,0.181,0.9325
270,Skype used to be goodSkype used to be good - really good. Then Microsoft got involved and it went downhill.there is a lesson to be learned here - don't try to fix something that isn't broken. Far too many bugs & issues now.,2,0.0,0.812,0.188,0.8102
